,global ASI
7391,1.9220553921002914
7392,1.8838643598956042
7393,2.052090402006977
7394,2.022555603697203
7395,1.9763521358715532
7396,1.9832457326059414
7397,1.8636866390927775
7398,2.009566363189314
7399,2.0385397358498163
7400,1.9097085163678276
7401,1.8741274041426659
7402,1.845600830471899
7403,1.9207703758480619
7404,2.0216731403087076
7405,2.0193004685397846
7406,2.0302152602834247
7407,2.1285354919941466
7408,2.1893384285689845
7409,2.157440842458893
7410,2.1709189991319366
7411,2.1311537356900496
7412,2.145321666362214
7413,1.9871730218567658
7414,1.934096482699613
7415,1.9796306238195611
7416,2.038025515298864
7417,2.069643820595249
7418,2.0815347610424717
7419,2.002504466126695
7420,1.968963350636984
7421,1.9179881559385228
7422,1.859289423515871
7423,1.9334926926837428
7424,1.876177371590113
7425,1.935559527914403
7426,2.0197683445615975
7427,1.9804068713824363
7428,1.9598608869271628
7429,1.914182537206786
7430,1.9581474703436603
7431,1.9347599681676424
7432,1.8914247670504227
7433,1.952151879552947
7434,1.9312130006240122
7435,1.9398378738810156
7436,2.0658937103906845
7437,2.039719599646327
7438,1.9804646615160222
7439,2.064088813483705
7440,2.029608212639146
7441,1.8751590891705756
7442,1.9851546744204869
7443,2.0488523504054803
7444,2.2233670185423753
7445,2.347772768492233
7446,2.245648986109289
7447,2.0672234702515855
7448,2.0759275621441127
7449,2.012338027031149
7450,2.157816751152046
7451,2.082770838172365
7452,2.062040486298416
7453,1.949292772104629
7454,1.7743099814687486
7455,1.7616243833609666
7456,2.0241269486075666
7457,2.3136400613733774
7458,2.206964024562554
7459,2.091941543633333
7460,1.9961634277619722
7461,1.9511093977147191
7462,1.8162773526718672
7463,1.8671703401814237
7464,1.9322407139413211
7465,2.008980717104062
7466,1.9998234295504047
7467,1.921609396937187
7468,1.9066609264112306
7469,1.8144858489542963
7470,1.8087412190162673
7471,2.1033041652149636
7472,1.9520624484290718
7473,1.8682240494829891
7474,2.010046865343434
7475,2.058849458690449
7476,1.9141520353729153
7477,1.8046826964370932
7478,1.8271863832895854
7479,1.8652046644978058
7480,1.7528745125891994
7481,1.7170744364426713
7482,1.96478446730357
7483,1.6927314758648817
7484,1.7920014991499258
7485,2.1995858098291734
7486,2.285155123328785
7487,2.142937845681143
7488,2.071255845571557
7489,2.014185139476696
7490,2.006428274465864
7491,2.017379864461864
7492,1.9115918552016358
7493,1.9129724101724754
7494,2.042614075103388
7495,2.1029529885222065
7496,2.2080151926714473
7497,1.9660293305135876
7498,1.8319648187450017
7499,1.7774522680193179
7500,1.8012205333857823
7501,1.7593886048615803
7502,1.754625964682773
7503,1.8648531141608808
7504,1.7359403795395416
7505,1.8456192797476023
7506,2.1330994031902972
7507,2.0619386362792724
7508,1.8269822306228616
7509,1.9175380325715496
7510,2.2166916981256315
7511,1.7132284293565496
7512,1.5397198935451097
7513,1.6920342059090534
7514,1.790262512974948
7515,1.898172958631206
7516,2.0145002924461233
7517,2.0699443716985795
7518,1.874442456912429
7519,1.8408768583378952
7520,1.9656817306507388
7521,1.8374563451109496
7522,1.992719866666007
7523,2.1072450486371954
7524,1.6756050611611504
7525,1.608882731967278
7526,1.6029352461399875
7527,1.8618767381105124
7528,1.9721021871175755
7529,1.895151467857227
7530,1.8336042804976571
7531,1.7796021502103168
7532,1.579848292959535
7533,1.6043866435549026
7534,1.7142529037374834
7535,1.8680035806544624
7536,1.8978820598988144
7537,1.904651180724488
7538,2.0474686033407448
7539,1.7087715764388405
7540,1.7046964965273914
7541,1.7148673202920686
7542,1.7174497765976264
7543,1.742706274315376
7544,1.6549409993589856
7545,1.7061497752602817
7546,1.7117895164513628
7547,1.6863003429919479
7548,1.6280904427544125
7549,1.6310782181081702
7550,1.7848830520030283
7551,1.8619823223853036
7552,1.9112948679436392
7553,1.6698430087710752
7554,1.6880161881243014
7555,1.789116285344121
7556,1.774844191355112
7557,1.825040495826971
7558,1.7523261616413688
7559,1.7992554922745754
7560,1.6431832044796655
7561,1.635052301272386
7562,1.566872156613853
7563,1.5561850211116113
7564,1.6390957494968663
7565,1.6338805860298151
7566,1.725525781238396
7567,1.815422604725752
7568,1.7706696321178874
7569,1.7401938283911191
7570,1.699648797735585
7571,1.7573862631924557
7572,2.300900190203407
7573,2.305241554370608
7574,2.2673764915949777
7575,2.124802896440947
7576,2.0300986623661545
7577,2.0771830130084483
7578,2.331141702008473
7579,2.4047046956993503
7580,2.4754864248341595
7581,2.0533380221642843
7582,1.9574695603673
7583,1.9816060345421325
7584,2.2747486004729947
7585,2.323129015398154
7586,2.520503644114942
7587,2.7204274280977425
7588,2.6329315168497924
7589,2.6216187542547966
7590,2.520321426644859
7591,2.452296639589909
7592,2.439009917709597
7593,2.3872178629193628
7594,2.6180635421915373
7595,2.6754104947889745
7596,2.508805434076006
7597,2.540746224888366
7598,2.6067876074406757
7599,2.488632280541369
7600,2.4959855874282613
7601,2.4993390349836684
7602,2.4175196533765595
7603,2.3453253385203654
7604,2.35852842640577
7605,2.4160712011278593
7606,2.561763707937621
7607,2.4313873403555717
7608,2.5034061309013453
7609,2.5385952442160558
7610,2.5748285328488123
7611,2.540234367012599
7612,2.6364394825320767
7613,2.3292026883532757
7614,2.3127651678289705
7615,2.5554555873984857
7616,2.570853462991971
7617,2.5281793869768587
7618,2.5156704844672313
7619,2.139893186858308
7620,2.1535899381236456
7621,2.376145198623561
7622,2.3766980927967274
7623,2.3982249092183854
7624,2.349137566532964
7625,2.312479448535847
7626,2.156186028337132
7627,2.2640121358658
7628,2.3205625362757556
7629,2.2514891188459822
7630,2.2708633256604793
7631,2.4218093427179195
7632,2.3979866324843178
7633,2.222157187128002
7634,2.458718061016975
7635,2.512668217632805
7636,2.5674409685913293
7637,2.5993432698023655
7638,2.199614356226594
7639,2.0580191634795404
7640,1.954083491395116
7641,2.0688299395102625
7642,1.9756447502383179
7643,2.045283242022877
7644,2.0680778036904153
7645,2.060757287625879
7646,1.9521210266122342
7647,2.154314826029862
7648,2.2370700260181495
7649,2.267318668834214
7650,2.391450502473536
7651,1.9272215308051375
7652,1.9840535181582986
7653,2.0374763429033993
7654,1.7780094507744342
7655,1.7359675893014992
7656,1.9017218689942033
7657,1.8782772884927366
7658,1.9712533931028122
7659,2.0964277130927473
7660,2.1186384418370197
7661,2.193064273290463
7662,2.126824267331421
7663,1.9335087184216975
7664,1.9026584456659001
7665,2.042848882409151
7666,1.9743127461419592
7667,2.0580438564676418
7668,2.1353045673682693
7669,2.00258011015316
7670,1.9371100801316479
7671,1.927477123195047
7672,2.0783531958261507
7673,2.1478024161386204
7674,2.0222032560862724
7675,1.9014391343671144
7676,1.9396090182009924
7677,1.9129735903982654
7678,1.8725736755164555
7679,1.9291156851138123
7680,1.8423929508904089
7681,1.9540423281004307
7682,1.8785292665578992
7683,1.8995118844673073
7684,1.9858733566512787
7685,1.8776117115490374
7686,1.8580829335933744
7687,1.9481962783048639
7688,1.8443374700965556
7689,1.7251220404443663
7690,1.7923574331822052
7691,1.931168567631813
7692,1.9696983635408198
7693,1.9981240456437541
7694,2.092922035228114
7695,1.9665082976946764
7696,1.8217518741195506
7697,2.2287694476686877
7698,2.091581639101554
7699,1.8893885413910894
7700,1.7943060495878003
7701,1.7455169804513115
7702,1.8892238462099724
7703,2.141270595562582
7704,2.1402839759487597
7705,2.0999514359974816
7706,1.987306799590327
7707,1.9759905072949413
7708,1.917877229392402
7709,1.8640882127347278
7710,1.8103385329299915
7711,1.8765237130108363
7712,1.9513409682889453
7713,1.951116902297543
7714,2.0220594178762044
7715,2.110578391698336
7716,2.1042610479627086
7717,2.016632702441373
7718,1.8484887385094815
7719,1.8977123662724305
7720,2.060492444800013
7721,2.128114509411058
7722,2.17630206604636
7723,2.0989045160578628
7724,1.7580885267341868
7725,1.7191737407727543
7726,1.8128194510623166
7727,1.838846577169429
7728,1.9894898583588696
7729,2.001963830584705
7730,1.9694552262010612
7731,1.9853591732186748
7732,1.9766207037402201
7733,1.9104536483592105
7734,1.919237364015023
7735,1.9856077281805518
7736,2.0478307258819175
7737,2.087162489161411
7738,2.153580619199377
7739,2.0682500111786064
7740,2.1400454461874125
7741,2.1947885552802138
7742,2.126850478098126
7743,2.271026938227938
7744,2.1782500968713974
7745,2.1606595571741143
7746,2.068608433110118
7747,1.9846796353951266
7748,2.2961106604325843
7749,1.9495684705599636
7750,1.9084464603354252
7751,1.9633951006587587
7752,1.9418765417243302
7753,1.9682764078302517
7754,2.0336108566690463
7755,2.0626020429219327
7756,2.063141077329077
7757,2.1083300401414826
7758,2.044666563659414
7759,1.8269389721457445
7760,1.8631702231625105
7761,2.0140765663186007
7762,2.0354186721063066
7763,2.0072100798697043
7764,1.98172354513456
7765,2.0361200965109902
7766,2.0078852878330617
7767,1.9810843957855808
7768,1.9806551889269743
7769,1.925696906745854
7770,1.7827089940925607
7771,1.6497746931028212
7772,1.8589792304053803
7773,2.2547539360771616
7774,1.929719550800412
7775,1.7249342340539053
7776,1.8579847185284626
7777,2.094100016968025
7778,1.8686303607121602
7779,1.6451580647734714
7780,1.6560046386193275
7781,1.6735349999785982
7782,1.6475848161917785
7783,1.6515268207095841
7784,1.797103551273717
7785,2.0009000806704145
7786,2.1587147462217082
7787,2.099686282082928
7788,1.968902689745204
7789,1.9048581558379853
7790,2.0120523217017707
7791,2.1418683231085978
7792,2.1212774030898434
7793,1.9883423214347857
7794,1.9636007299398122
7795,1.7851475734633238
7796,1.736739084254905
7797,1.9890318857339793
7798,2.0324900093295377
7799,1.9969829290824779
7800,1.9916008827753953
7801,1.8036674881688937
7802,1.6296576017857243
7803,1.6138990515413107
7804,1.6133636287126332
7805,1.649748581465874
7806,1.8252017363646045
7807,1.732644410474117
7808,1.5747607216366741
7809,1.7433061878001301
7810,1.9907686361260721
7811,1.959402295358242
7812,1.9224614396472277
7813,1.9393308751595666
7814,1.87477204133988
7815,1.8403619309037291
7816,1.9489604605431696
7817,1.9003184583624857
7818,1.9035262783029467
7819,2.0214477738552556
7820,1.9890129514062391
7821,1.6635566718190868
7822,1.720778596094131
7823,1.7393739099299452
7824,1.6252977414958645
7825,1.603481877808852
7826,1.717249766264394
7827,1.787545640870138
7828,1.7504925969424225
7829,2.1926789623134484
7830,2.15002048643498
7831,1.923607163006945
7832,1.8403674589112187
7833,2.0506732266403893
7834,2.271346481147687
7835,2.177190969584246
7836,2.1470617095637006
7837,2.142262613031919
7838,2.045849023348842
7839,1.9115164981922603
7840,2.009136087106741
7841,1.9992746661922969
7842,1.8863551419873685
7843,1.7018959332837593
7844,1.7131141105325218
7845,1.9421508517192874
7846,1.7131829293003396
7847,1.6109003010249316
7848,1.633739499778547
7849,1.630810271348858
7850,1.6113266019518921
7851,1.7757019629739803
7852,1.714160156199184
7853,1.8124986255435271
7854,2.077112355970557
7855,1.8622639281158144
7856,1.662541667345572
7857,1.6303561481488014
7858,1.5722617515927793
7859,1.4682198020881871
7860,1.6140315433740224
7861,1.7297987404261965
7862,1.782404379912407
7863,1.8147328056206722
7864,1.843897408880218
7865,2.1218653278499717
7866,2.282071405507723
7867,1.894081679386484
7868,1.7344790596414623
7869,1.7318931067989483
7870,1.6370752125491794
7871,1.6391478448096581
7872,1.7760334749015116
7873,1.7974614125958295
7874,1.6745766505934816
7875,1.6635566867696618
7876,1.5968815495029318
7877,1.5624053473406405
7878,1.822602936963514
7879,2.031521789194782
7880,1.8710141714543576
7881,1.7767885697992565
7882,1.7507122587362127
7883,1.731959668699126
7884,1.6121147367293935
7885,1.484071984324557
7886,1.567975653426402
7887,1.883127797346369
7888,1.7849621274609375
7889,1.70334008474723
7890,1.6491565690457197
7891,1.6788359715446963
7892,1.773168788872101
7893,1.6565788056605482
7894,1.629469199023687
7895,1.7445529599783882
7896,1.6797234549267765
7897,1.5797988194674226
7898,1.7425929505983875
7899,1.8307057614720772
7900,1.7160931479583645
7901,1.8237118654207405
7902,1.8388087070431407
7903,1.6821094124010345
7904,1.683560958487915
7905,1.83778712480053
7906,1.9095628341775468
7907,2.0513590954603176
7908,1.6979363893629018
7909,1.6072847772342795
7910,1.7138734527086217
7911,1.7347459376782408
7912,1.7300838284850473
7913,1.9938536099405733
7914,1.6282639291551781
7915,1.6069699494601384
7916,1.559286299402727
7917,1.641174247128795
7918,1.7279386577123024
7919,1.6984773153655586
7920,1.6255257836486525
7921,1.6650419467120396
7922,1.744560209033583
7923,1.9075724904097944
7924,1.6880088304113858
7925,1.6441013830770432
7926,1.854033524319864
7927,1.8270108767567086
7928,1.6614456254358576
7929,1.7887833799774864
7930,1.899047212572266
7931,2.5370441443544482
7932,2.4383540723993513
7933,2.395074027986405
7934,2.439261321678571
7935,2.391848954515858
7936,2.347194626161125
7937,2.55348667815335
7938,2.541813442711416
7939,2.264051853972262
7940,2.231740548765709
7941,2.3928406489388703
7942,2.336842499873211
7943,2.2981725583661134
7944,2.1674755835818313
7945,2.3203888775694876
7946,2.5365326443599763
7947,2.4353677298253777
7948,2.460931991629764
7949,2.424368247674602
7950,2.2815981446335565
7951,2.436382598760392
7952,2.5351614447426725
7953,2.3188489029612267
7954,2.421151660538662
7955,2.4879699122669057
7956,2.434370548686595
7957,2.4407734439146096
7958,2.480211082862573
7959,2.262470379553733
7960,2.254997865594058
7961,2.42092802756372
7962,2.2357611577361185
7963,2.348278740632032
7964,2.411657196831078
7965,2.3402281430926726
7966,2.42385858173536
7967,2.447257857055127
7968,2.205088040378863
7969,2.216495404135938
7970,2.2595371993092823
7971,2.146867834728576
7972,2.300690467873554
7973,2.276392610784399
7974,2.041713273145675
7975,1.9014220430127162
7976,2.0217631495096766
7977,2.0805171676353393
7978,2.076487829115122
7979,2.0247593040098804
7980,2.2508154113887846
7981,2.313209788152001
7982,2.2973727343120838
7983,2.4174554346182138
7984,2.37394900157122
7985,2.158074885755944
7986,1.9206190018775608
7987,1.9653599847386751
7988,1.9880209715876704
7989,1.9934726782370447
7990,2.19316207234514
7991,2.3715142204904924
7992,2.5100825244833285
7993,2.481192534875587
7994,2.3671219470960767
7995,2.1793307013310614
7996,1.9591441107662433
7997,2.4096359921193695
7998,2.5295677357613227
7999,2.6389755617056334
8000,2.410762619320675
8001,2.149758543082034
8002,2.1772895708606708
8003,2.178698158859868
8004,2.009822046909292
8005,2.151630066373934
8006,2.14014310219464
8007,1.9746211869035215
8008,2.2184458821298647
8009,2.2656099746964973
8010,2.158034564141276
8011,2.22362186712693
8012,2.1563846566175378
8013,1.9407031508381758
8014,2.112758655981841
8015,2.272789799818779
8016,2.0843156209831064
8017,1.9991497989259144
8018,2.0551663755085112
8019,2.081760749579599
8020,1.8809695653641807
8021,2.033684653089759
8022,2.0083043075636122
8023,2.1697797102399883
8024,2.3723488683566387
8025,1.9644712464296183
8026,1.8909258301172869
8027,1.9484133997398116
8028,2.0764244838778234
8029,2.226811178203868
8030,2.2775562369153306
8031,2.097591306948898
8032,1.9182669111967028
8033,1.761376320252295
8034,2.081903426700181
8035,2.596659894153831
8036,2.394950189421262
8037,2.242565813282083
8038,2.0317274525338562
8039,2.14639331896285
8040,1.9930516877119455
8041,1.9973947173359055
8042,2.049468312277
8043,2.2567498611667247
8044,2.2747314386923008
8045,2.180646055310108
8046,1.9118138208464366
8047,2.1381391764370306
8048,2.2094807257956286
8049,2.093884290979532
8050,1.993363091780722
8051,1.9129472721533483
8052,2.1847536679151425
8053,2.348342263351067
8054,2.2233876319629178
8055,2.2400010738867158
8056,2.1132658296998703
8057,1.936154315293247
8058,1.9421883859520082
8059,2.1543108154925275
8060,2.1221995112695757
8061,1.9484447487572145
8062,1.8049553944165044
8063,1.9983444147437655
8064,1.965781991345686
8065,1.9572614257214136
8066,2.183318873571791
8067,2.326307088246296
8068,1.9694166844375869
8069,1.9329486056088083
8070,2.052065618469563
8071,2.1746156506835743
8072,2.2671743001564857
8073,2.0123228218176124
8074,1.863801338642281
8075,2.074750065242152
8076,2.18323601698632
8077,2.146472072241945
8078,1.9694936373323133
8079,1.9445126466493778
8080,1.9397881161609862
8081,2.0715487485370265
8082,2.0872311332324305
8083,1.9017696589821667
8084,1.9495707277802703
8085,2.1098130505618884
8086,2.1263099030272627
8087,1.9662249376483543
8088,1.9410266195736996
8089,1.9790617279985327
8090,2.1472681311685964
8091,2.0724618928894376
8092,2.0799736745902453
8093,1.9496626783771918
8094,1.9264906932075998
8095,2.0823891702929322
8096,2.0976512092723283
8097,1.9435888165493056
8098,1.8148409962073617
8099,1.9516547364407444
8100,2.1403014260044686
8101,2.016837741496048
8102,2.2162370998531453
8103,2.1514792014438857
8104,1.933392402923127
8105,1.942324422801387
8106,2.0431158722129092
8107,1.990250971615667
8108,1.9340991723858678
8109,1.9204057495260478
8110,2.0792230707119903
8111,2.1502892740309494
8112,1.9372416893744397
8113,1.896177034441909
8114,1.7874263436340099
8115,2.0238247499339055
8116,2.0546569034292035
8117,1.832008434446954
8118,1.9973883013918354
8119,1.812910426811375
8120,1.8906184746358965
8121,2.005724979971017
8122,2.0922003430917266
8123,2.124483971279694
8124,2.0944857715071437
8125,2.1526585452582285
8126,2.222391151144034
8127,2.1715070214314305
8128,2.2151370193213635
8129,2.040623823435571
8130,1.875470243477378
8131,1.9278007543310698
8132,1.8344710027060471
8133,1.9403719269117004
8134,2.0333769713285585
8135,1.913653007471354
8136,1.9586022831611491
8137,2.2969879101201536
8138,2.297462671374322
8139,1.7519985987031903
8140,1.9578154337325042
8141,2.0209804787050762
8142,1.9658877974763893
8143,1.9474769359014257
8144,1.9866258423434997
8145,1.9960661969739046
8146,1.9425141328641566
8147,2.029087012799808
8148,2.0222065071315054
8149,1.963730484384755
8150,2.21790018495163
8151,2.128410971810555
8152,1.7872802937488104
8153,1.8799724546486638
8154,2.030567743299955
8155,1.8935445321489226
8156,1.9180901767789214
8157,2.053898050893446
8158,1.9886366037585435
8159,1.9115136664607384
8160,2.0198217572766577
8161,2.09188782020672
8162,1.9823219181264142
8163,1.9284608785251096
8164,1.9879657200544063
8165,2.021621417431818
8166,1.8945956847407062
8167,1.817562397288345
8168,1.8012853770150672
8169,1.869518474793402
8170,2.1085824954268686
8171,1.8162539426356066
8172,1.9847450088346947
8173,2.044323561762902
8174,2.049687164080357
8175,2.0592716269449345
8176,2.033647792765536
8177,1.8897762403115668
8178,1.6355035687002295
8179,1.7034825500510258
8180,1.7830095374100887
8181,1.7696729711891481
8182,2.0526145988168687
8183,2.069188885233934
8184,2.069476072874219
8185,2.1245649913708444
8186,1.9899361107018738
8187,1.8106621266515106
8188,1.9741854121578437
8189,1.917082235010847
8190,1.8279647269282575
8191,1.9479385796912065
8192,2.0273766468761276
8193,2.125744452749176
8194,2.2736993706429836
8195,2.1719073953444465
8196,1.8125880345844485
8197,2.1176268955239506
8198,2.1569564883291292
8199,2.0222631290031647
8200,2.0824566148600496
8201,2.071640553430077
8202,1.9526716919261489
8203,2.107767501262365
8204,2.214640962202617
8205,2.4101689171995435
8206,2.1260721722682216
8207,1.9665138348721423
8208,1.9458140974190377
8209,2.121997650715993
8210,1.864583491120783
8211,1.9779959934402265
8212,1.9736498167458958
8213,2.0547122561344957
8214,2.0888879380483205
8215,2.1258583729890437
8216,1.925453858202169
8217,2.083594349590873
8218,2.1667125383751413
8219,2.3096177969483906
8220,2.1757051664779565
8221,1.9746823704759142
8222,1.9894535704011755
8223,2.0465380496124896
8224,1.9262453682845087
8225,1.9919887222828432
8226,2.068673882783708
8227,2.123612955483601
8228,2.147909582312666
8229,2.098785814243102
8230,2.2068348535062254
8231,2.0141638268519433
8232,2.0101052110073856
8233,1.9062456495687323
8234,1.8199792047988996
8235,1.778072268598423
8236,1.9567042760041258
8237,2.2143937506973868
8238,2.0629137669898365
8239,1.81347219378794
8240,1.8107507513781032
8241,2.077509777976604
8242,2.1535143899508293
8243,2.080497472699863
8244,2.119209320756141
8245,2.3146659876722837
8246,2.2607057474093906
8247,1.9988794759739
8248,2.107425891022762
8249,1.965985904958781
8250,1.8090920906362407
8251,1.8532225904931108
8252,1.9948766685976604
8253,2.1371718181052755
8254,2.2072472466449677
8255,2.2028949953027688
8256,2.3102775115997325
8257,2.1853346978208075
8258,2.095824908720588
8259,1.9927447051740987
8260,1.9877232148353248
8261,2.06013881694781
8262,1.800936599686802
8263,1.9840770296716759
8264,1.9577635846827017
8265,1.8403678218830057
8266,1.865298300103929
8267,1.8700902944120417
8268,2.117632075552731
8269,2.1336242941969523
8270,1.9372576646615551
8271,2.033306030585293
8272,2.0807531071911165
8273,2.0217477775284967
8274,1.9199408197643681
8275,1.9430337428092603
8276,2.031133760670232
8277,2.093242534572922
8278,1.934566262739084
8279,2.001543944049199
8280,2.1869796963382955
8281,2.189917820022402
8282,2.1406540322919043
8283,1.99693971373242
8284,2.0603414505769018
8285,2.087179468939115
8286,2.2294229806151797
8287,2.142335817388638
8288,2.0139792306731796
8289,2.195961781585777
8290,2.141291403088947
8291,2.531835944587824
8292,2.5510152481984796
8293,2.4777910545674873
8294,2.412458294510478
8295,2.414006689031254
8296,2.5484110338650168
8297,2.6302988927809126
8298,2.6467361870633344
8299,2.6676934528918137
8300,2.5551304992335964
8301,2.5854958448490946
8302,2.6794076477011277
8303,2.6799812922899897
8304,2.4698607338498375
8305,2.415891328074183
8306,2.558125885538746
8307,2.3757719346347472
8308,2.5666316490659717
8309,2.5638078502677004
8310,2.4531671527187386
8311,2.396028322982308
8312,2.444441326449411
8313,2.4955476739810414
8314,2.3817623713613223
8315,2.384079296989717
8316,2.519744783003026
8317,2.473152236546047
8318,2.57564952131712
8319,2.440706509562814
8320,2.5020955362067934
8321,2.640538272656684
8322,2.559844945729334
8323,2.251903677649035
8324,2.3546295763731466
8325,2.4456752040560943
8326,2.472338247189081
8327,2.512574929740132
8328,2.603503810367273
8329,2.5040759989160906
8330,2.6339889365215132
8331,2.5736681873082956
8332,2.2042517250139624
8333,2.63593336761884
8334,2.5268777416944372
8335,2.0723981153662736
8336,2.271382841480801
8337,2.0952339763154364
8338,2.2713329542278444
8339,2.612483324601052
8340,2.6259181889108945
8341,2.716673666938955
8342,2.7794582388024467
8343,2.774336882532491
8344,2.7764474710808975
8345,2.438529624420421
8346,2.253276914604524
8347,2.181490019957868
8348,2.1425571329253783
8349,2.1234756529744865
8350,2.114222632471133
8351,2.15242534554433
8352,2.1250385372189178
8353,2.110864020775084
8354,2.08466374058957
8355,2.2766110469099137
8356,2.3792246195980646
8357,1.9919075722254984
8358,1.9615002281887648
8359,2.1490863503816287
8360,2.2481976878926506
8361,2.371719368745736
8362,2.23504844839457
8363,2.1475483280968586
8364,2.1702894308633245
8365,2.019794890793472
8366,2.127861018674543
8367,2.280679587886345
8368,2.114075520608825
8369,2.136215282379488
8370,2.1794850762477247
8371,2.110973983065976
8372,2.1588022212245765
8373,2.232582839449674
8374,2.218464005892505
8375,2.014391967722787
8376,1.9309301740609555
8377,2.3555080977395075
8378,2.3954796414319324
8379,2.2085434323249244
8380,2.0053645707790326
8381,2.1947085154388737
8382,2.6095896742420157
8383,2.7736007638998657
8384,2.270776469057888
8385,1.9727292636363176
8386,2.065834714974996
8387,2.3756747337910538
8388,2.436049582997955
8389,2.3245557041500486
8390,2.4663415003421534
8391,2.1835330249651768
8392,2.1311839416048284
8393,2.0952681071892143
8394,2.1120764069758753
8395,2.0111922020793473
8396,2.0112853477121857
8397,2.263332087348905
8398,2.22198033733053
8399,2.2194561591766426
8400,2.5454672557591804
8401,2.507951262903068
8402,2.064893602562989
8403,2.1181897256394855
8404,2.420312134536945
8405,2.4490768359456925
8406,2.4080448280224247
8407,2.4131292898404926
8408,2.348449186466019
8409,2.237753272164569
8410,2.113291064099291
8411,2.2091479622279753
8412,2.0961393448718537
8413,1.932553672630105
8414,1.9570277719953109
8415,2.1595016846985375
8416,2.272927665263531
8417,2.125079744643423
8418,2.238133681175692
8419,2.341778666111417
8420,1.8994079128688828
8421,1.990091395628061
8422,2.0504635119526795
8423,2.128363930097046
8424,2.1925945919998253
8425,2.2973427720556434
8426,2.5969025783106714
8427,2.697914845563408
8428,2.650560589425572
8429,2.609581144535394
8430,2.3541015142617705
8431,2.2546297238268633
8432,2.2763473767742206
8433,2.2579430124336572
8434,2.249546990670417
8435,2.0719277505985576
8436,2.295219514551882
8437,2.3089504266325664
8438,2.2178011192464884
8439,2.1377776780571582
8440,2.115963371558658
8441,2.0831444986493226
8442,2.2977124009893033
8443,2.258404854620495
8444,2.235531397501346
8445,2.1113977387111365
8446,2.0473646375030943
8447,2.353322737860587
8448,2.1351736196595628
8449,2.2729048422404987
8450,2.299929247683222
8451,2.028004626569863
8452,1.9442200257585285
8453,2.262784615634821
8454,2.3276622462655046
8455,2.135640807831174
8456,2.3104039123784608
8457,2.0941980280147976
8458,2.039499188150776
8459,2.1782624969840265
8460,2.1727433247313344
8461,2.0374319490948984
8462,2.030542171194233
8463,1.978113468659394
8464,2.2544740453799674
8465,2.2749405145053205
8466,1.9744444580715854
8467,2.0414265922210557
8468,2.228224882828714
8469,2.2080409848517486
8470,1.9814634478772195
8471,1.9262982143091232
8472,2.2691691991008476
8473,2.2507738097833765
8474,1.9991027327360742
8475,2.0625429312726222
8476,2.112881022131764
8477,2.059806208632117
8478,2.108911482991829
8479,1.8152545273208025
8480,2.370962688162774
8481,2.553366128351506
8482,2.2657312806035126
8483,2.313484723793609
8484,2.1859276682712645
8485,2.1904175390773823
8486,2.1585058240536075
8487,2.0982933204024348
8488,2.1593566104367032
8489,2.026193478395613
8490,1.8942094088794512
8491,2.1233812239262866
8492,2.1268270140513055
8493,1.9740182447168615
8494,1.8193647596753952
8495,1.9108839505769084
8496,2.058145561939132
8497,2.1299265224816275
8498,2.0708265373232564
8499,2.021989139747127
8500,2.189193585807695
8501,2.2806771022148644
8502,2.3878368493869546
8503,2.2890977607886964
8504,2.3372548750188766
8505,2.4028326551906716
8506,2.1140849242199264
8507,2.054352238619329
8508,2.0676051579476487
8509,1.9314312078851343
8510,1.9703765752228952
8511,1.945311140440749
8512,2.099400020738674
8513,2.1691620378409984
8514,2.1360621665102513
8515,2.185732202754884
8516,2.121340364094937
8517,1.9167887318055088
8518,1.9197516744292664
8519,2.086438675448652
8520,2.0077889787629575
8521,1.9508745345950862
8522,2.012276176709155
8523,2.0820996735197226
8524,2.2038907854678147
8525,2.089610225853636
8526,2.207954387370431
8527,2.1287861069222833
8528,1.9083343234314931
8529,2.1020977559583813
8530,2.1887836910274308
8531,2.1893908732588905
8532,2.3169177164013726
8533,2.275692683795553
8534,2.1910284445980737
8535,2.0882243343425975
8536,2.1822972209741587
8537,2.006788951225948
8538,2.1927142875642236
8539,2.373945348365393
8540,2.554861131346488
8541,2.3345883726203778
8542,2.0012302401549245
8543,1.9914452701621832
8544,2.0689501969068584
8545,2.095893324532001
8546,2.055903193046242
8547,1.967643367969097
8548,2.144110975057895
8549,2.0719044856804647
8550,2.0383909922907164
8551,2.2382338370745782
8552,2.0920694661673385
8553,2.1730290859893286
8554,2.315300319448198
8555,2.239066043093375
8556,2.194164263632681
8557,2.338068968540002
8558,2.175277157437267
8559,2.22971532438556
8560,2.370225023323645
8561,2.2907071794407448
8562,2.3094782077744846
8563,2.1916477795870772
8564,2.2232925959029806
8565,2.1929644088326787
8566,2.1065196248229903
8567,2.0004411081533893
8568,1.8818191344677244
8569,2.0320921116017217
8570,2.232359531312211
8571,2.3237557683708783
8572,2.2267564339485504
8573,2.0692357502766523
8574,2.102153259535217
8575,2.13876661895956
8576,1.908603756812006
8577,1.9808192973155725
8578,2.17736030280053
8579,2.018712472530668
8580,2.2709180618914244
8581,2.363038012385515
8582,2.1898105252600804
8583,2.1110045076019825
8584,2.1086375188257973
8585,2.0315157901711705
8586,2.0958437439111464
8587,2.058696351226511
8588,1.8489281681290948
8589,1.6907157019385852
8590,1.7001703251002906
8591,1.7412153306326483
